run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,3.6421138084935527,4.983053418446913,6.284686695214669,1.035777239078059,4.744079502720934,8.353901152223388,22.561998894597135,21,43
2,3.6851198007150656,4.859747239248362,5.99951237635992,1.0513720782977711,4.7706065039616785,8.344433039889106,11.990826112626962,15,31
3,3.8469123039384856,4.880451838614416,6.002137573510289,1.4840295279249178,4.934932781291408,8.488952469420912,8.698996281157193,20,43
4,3.929679437826082,5.067455168668777,6.2163250715821565,1.6376206195026346,5.002573334971796,8.5667355533825,15.400221187246176,29,31
5,3.4972568007661318,5.032077974021021,6.520291274875989,1.3851035586643912,5.016190227957412,8.605858935516858,3.6966006455328064,29,33
6,4.062966643233331,5.170855502641288,6.3297462329249345,1.5987114746301216,4.95002037076858,8.539804135016952,5.569267571100823,18,47
7,4.158427846471333,5.094487590306324,6.0503360648541555,1.5647763163512327,5.208605506741287,8.817341465899121,13.199217980882636,25,29
8,3.9039754609241126,4.936702220437748,6.024338848543327,1.3791850530171463,4.957972027341299,8.509777322505968,4.304693087842972,19,40
9,3.7585312309591714,4.826489399659634,5.9101763309801445,1.226830466005493,4.681657968474983,8.26003684006422,14.613157653844132,8,36
10,3.998489462004482,5.067104734424175,6.155359871011455,1.4297453780508,5.085572073355113,8.632884420818758,9.520340102601736,20,28
11,3.516890841847217,4.5918776133808485,5.684382574589465,0.8792847662757661,4.581968324052529,8.006075817279948,10.408930167119593,18,32
12,3.812413825913523,5.029680356331873,6.277163005488328,1.425342734780929,5.19795407491223,8.739109409302763,17.889116486281637,17,39
13,3.76979271552804,4.883115888614853,6.034145999647413,1.34548274655065,4.95095325724925,8.481509880301871,11.505268420626585,9,39
14,4.057605689075862,5.143699855689784,6.24877947927873,1.6622911254276618,5.076951155645752,8.575078655454838,9.7394688937607,19,39
15,3.759127553257337,4.999956462106365,6.261916639033458,1.442669191553207,5.051906356370337,8.705677499868896,15.252380845908954,15,42
16,3.6448811444424694,4.992326986893778,6.366149874853799,1.332250282636402,5.197742447295537,8.604616296619973,4.929985169164251,35,39
17,3.816231866909937,4.938425174552226,6.181507103410324,1.594127994004381,5.003161379160208,8.665738503931008,12.027298079280634,17,32
18,4.089423335491352,5.159278197768881,6.237889665236509,1.7338493112461468,5.169000720454791,8.699602701814499,15.365978829312638,18,31
