run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,3.6421138084935527,4.983053418446913,6.284686695214669,3.024430060752691,4.887944702025518,6.723380325121935,6.1995927700221465,17,35
2,3.6851198007150656,4.859747239248362,5.99951237635992,3.008619390598288,4.81485597514242,6.586638860033517,10.418949297295818,10,46
3,3.8469123039384856,4.880451838614416,6.002137573510289,3.2482429115980134,4.933635324029027,6.607407719332682,7.970284403942584,16,49
4,3.929679437826082,5.067455168668777,6.2163250715821565,3.367994552574365,5.022399595822353,6.827676395549269,6.0579647786876745,19,21
5,3.4972568007661318,5.032077974021021,6.520291274875989,3.0856417747583587,5.000823906411245,6.9331808256792575,11.630009297085572,26,38
6,4.062966643233331,5.170855502641288,6.3297462329249345,3.3981553399167863,5.136587147726179,6.791750456832145,12.21551353547908,16,49
7,4.158427846471333,5.094487590306324,6.0503360648541555,3.3847844567384726,5.159511850917253,6.9138520204820635,9.245526010768536,24,37
8,3.9039754609241126,4.936702220437748,6.024338848543327,3.2290644777226305,4.939634666498446,6.704063722135585,9.080046070629034,8,35
9,3.7585312309591714,4.826489399659634,5.9101763309801445,3.121174938519051,4.755757854374245,6.5151840395854475,11.845263061537652,8,36
10,3.998489462004482,5.067104734424175,6.155359871011455,3.3649094762294194,5.087796687351806,6.792599508469343,12.931713225416974,17,19
11,3.516890841847217,4.5918776133808485,5.684382574589465,2.841711920794493,4.547547520867941,6.262113822521391,8.624409847878114,25,31
12,3.812413825913523,5.029680356331873,6.277163005488328,3.2442451265006786,5.007122038344351,6.887507538620158,10.440622367623345,19,38
13,3.76979271552804,4.883115888614853,6.034145999647413,3.1493176015093485,4.888082499785408,6.62448262929544,9.616639161948576,10,39
14,4.057605689075862,5.143699855689784,6.24877947927873,3.518649765671059,5.151011447947058,6.784673270322131,11.891972367208137,13,50
15,3.759127553257337,4.999956462106365,6.261916639033458,3.1507937384817484,5.031601217879169,6.870599308813259,5.856640295801239,17,43
16,3.6448811444424694,4.992326986893778,6.366149874853799,3.133506873406335,5.10374116266654,6.862457656040373,9.328849964354216,36,38
17,3.816231866909937,4.938425174552226,6.181507103410324,3.2704397174100457,4.956593964264825,6.754042505241085,5.563641665945709,10,30
18,4.089423335491352,5.159278197768881,6.237889665236509,3.452263657159959,5.155765189372957,6.901381248443388,11.237615367657689,18,31
19,3.647613839078044,4.822990935467446,5.95411708414902,3.052927480548177,4.800587598729473,6.548985468665558,7.268257535422195,31,41
20,4.011677498756224,5.16860331003315,6.298552708502945,3.3767191130031495,5.170862349526024,6.8710694910526,10.221880265243076,21,28
21,3.8268647225328905,5.088846070726666,6.3131912391523635,3.2161945128153895,5.093026754498995,6.845530341116062,9.210958053851275,31,35
22,3.8104477219855433,4.911724307514967,6.079531269810138,3.185417634806261,4.922438687236552,6.691991016109474,9.405998041846422,24,30
23,3.5561774033198423,4.650792834907964,5.777966090621566,2.9188476354535737,4.679429971833915,6.47476914234167,8.982588458829596,31,38
24,3.966835425880424,5.089226239723169,6.230765368711815,3.3150096095829347,5.070622477525868,6.869997995619433,10.255804357885626,21,39
25,3.9270602142387863,5.076814626176626,6.256116577090225,3.3270904558073773,5.13835651762676,6.845443401477915,11.786186252470438,25,39
26,3.8933587535621674,5.042774767896673,6.221399151600675,3.34521515970614,5.068768980164971,6.858585555151622,8.265478781969653,20,30
27,3.819935953886275,5.039009934446901,6.285950019155719,3.2721937887795076,5.105645994587654,6.8996067364407505,5.377669055891661,19,32
28,3.692385015766315,4.79652889043852,5.9346530067976815,3.033741341297924,4.794268373173015,6.578658025886161,8.65255981649083,21,30
29,3.9339510835538363,5.108743721702413,6.237715611804912,3.314115278119782,5.0896152776292105,6.869625926426794,11.11899091747109,24,29
30,3.6725565606326875,4.862983300821003,6.052406456488039,3.11410365771481,4.805018539938059,6.656722735317405,10.378105476323327,19,31
