run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,3.6421138084935527,4.983053418446913,6.284686695214669,2.4048768266753076,4.827905104926979,7.1906787831567485,16.249778613222155,21,43
2,3.6851198007150656,4.859747239248362,5.99951237635992,2.432744657868537,4.815551948942386,7.150216879792474,3.8451295069335094,9,43
3,3.8469123039384856,4.880451838614416,6.002137573510289,2.6775455365287373,4.925222648557547,7.242559835054024,9.301049015695842,16,48
4,3.929679437826082,5.067455168668777,6.2163250715821565,2.8660960333602823,4.970897338801578,7.374134868619148,5.242178787470248,19,21
5,3.4972568007661318,5.032077974021021,6.520291274875989,2.5599498741054063,4.9735041921151115,7.404293323346093,7.454216881556654,32,34
6,4.062966643233331,5.170855502641288,6.3297462329249345,2.8135712763574334,5.090994714966504,7.34399865613015,5.672516229278335,18,47
7,4.158427846471333,5.094487590306324,6.0503360648541555,2.813752541037988,5.181429307994312,7.564730181783222,9.63683642371145,24,36
8,3.9039754609241126,4.936702220437748,6.024338848543327,2.7189749753436248,4.925719512706129,7.221442837620605,4.819231223214224,15,40
9,3.7585312309591714,4.826489399659634,5.9101763309801445,2.564364513101209,4.741394267145498,7.059187922196389,12.76789459230648,8,36
10,3.998489462004482,5.067104734424175,6.155359871011455,2.8042644281148617,5.081688467595361,7.394734761184128,2.3876372391708056,12,32
11,3.516890841847217,4.5918776133808485,5.684382574589465,2.1916874700593043,4.617141492502091,6.847627084690858,6.058519341756515,19,31
12,3.812413825913523,5.029680356331873,6.277163005488328,2.674273253768348,5.088282365619067,7.472594529479359,10.651919056110252,23,46
13,3.76979271552804,4.883115888614853,6.034145999647413,2.5614215926914516,4.94004911241821,7.2101556522872565,10.521180110909638,10,40
14,4.057605689075862,5.143699855689784,6.24877947927873,2.994752587393429,5.107238072789388,7.34640616981541,11.430336982038646,21,42
15,3.759127553257337,4.999956462106365,6.261916639033458,2.6201256395244914,5.06695918099113,7.428327116126463,7.869202946575971,23,49
16,3.6448811444424694,4.992326986893778,6.366149874853799,2.6365218404935824,5.114564976629751,7.359342220280466,11.850264544482785,34,37
17,3.816231866909937,4.938425174552226,6.181507103410324,2.745689921754595,4.978106422757028,7.371009611092735,6.7625228960697585,4,35
18,4.089423335491352,5.159278197768881,6.237889665236509,2.9046466344525035,5.160171574262182,7.459068431734392,12.613736521542673,18,31
19,3.647613839078044,4.822990935467446,5.95411708414902,2.521446676217233,4.771873080107668,7.152653797572653,7.162592834159927,25,45
20,4.011677498756224,5.16860331003315,6.298552708502945,2.849849382255136,5.149804232164803,7.427307269599306,6.29518435497013,22,31
21,3.8268647225328905,5.088846070726666,6.3131912391523635,2.665239933448188,5.055441146519058,7.368757854667267,11.789383090475345,33,42
22,3.8104477219855433,4.911724307514967,6.079531269810138,2.6507458755139393,4.920902416964539,7.327706047318403,5.127733725253147,25,32
23,3.5561774033198423,4.650792834907964,5.777966090621566,2.3474533109770785,4.662047261590837,7.045506378394684,2.9803951083958005,30,37
24,3.966835425880424,5.089226239723169,6.230765368711815,2.753091958622679,5.0927591122318425,7.419261583437775,9.176921718780624,20,38
25,3.9270602142387863,5.076814626176626,6.256116577090225,2.775730359086147,5.106251391152796,7.41480211299214,6.56026401313752,30,38
26,3.8933587535621674,5.042774767896673,6.221399151600675,2.711819562844937,5.13351074173111,7.421454055500811,12.34605622104524,23,35
27,3.819935953886275,5.039009934446901,6.285950019155719,2.754158959351063,5.079190057843204,7.509722679010366,8.491979602236102,16,36
28,3.692385015766315,4.79652889043852,5.9346530067976815,2.482242677474187,4.813388775670235,7.119253287023313,6.506087245473957,23,40
29,3.9339510835538363,5.108743721702413,6.237715611804912,2.7133607472247254,5.10780696809177,7.478202011161214,11.829751205737326,18,25
30,3.6725565606326875,4.862983300821003,6.052406456488039,2.5307037468416356,4.854445642425802,7.220212443156621,7.140413438527299,26,38
31,3.928558420287998,5.0496399602597,6.18178011702696,2.7895906887189956,4.9906212383764865,7.278273885974617,6.58810505766597,19,35
32,3.7124461434534206,4.955769098958032,6.233065518961917,2.5191503920260327,5.000428651331912,7.318573286141191,3.14095440294611,19,38
33,4.0077331435819765,5.315789954855695,6.5970258451429435,3.0323894960711226,5.321766155737696,7.629828743629206,7.372633283051523,13,35
34,3.697133008300576,5.215594748705908,6.684132423645392,2.8214627644827743,5.341235386891094,7.759061450686337,5.177172255398807,28,44
35,3.9420237877478845,5.138272566677413,6.292013176180443,2.8510735362675037,5.150227854168454,7.415928691766123,1.3554382020981173,27,40
36,3.9418561509714523,5.101404090527598,6.335864329550799,2.762624408964413,5.163732230160075,7.6134622384101345,13.394956252657838,20,27
37,4.087161600869245,5.182842891564883,6.264939181291665,2.9447737366119897,5.158369228448965,7.497333143218014,2.6641613553056933,18,42
38,4.009345429486755,5.109476778912384,6.220119025947994,2.838545866747983,5.130183356672377,7.456560839813106,8.533452085779466,19,33
39,3.774032531999567,4.930754605879551,5.999888040105137,2.5434849512823052,4.774948352006898,7.0845301071830615,12.19121512034954,22,22
40,4.122344325689293,5.141361134757608,6.220571145454937,2.898606172280174,5.254885948712706,7.471232552619384,3.7707775479060457,25,37
41,3.5936653335042297,4.8562822879799015,6.0857889386386095,2.394829430046869,4.780085258887612,7.083135499775575,7.1192084987760245,20,26
42,3.675925599908809,4.811683619829246,5.918545520299712,2.578778871272311,4.8576884919376,7.118821333343298,6.898156232181433,19,39
43,3.6209055079188843,4.838923994720098,6.050542211325494,2.6274436829885994,4.800154792568446,7.175829012219236,5.639738664408845,21,49
44,3.8918302227402375,4.9601780392149815,6.013825704111794,2.624322641965142,4.9065256685803345,7.178462737055181,13.697184214305885,13,38
45,3.8122421590632087,4.94453117249632,6.061052628923062,2.6657704529652975,4.946320063885619,7.325261184278522,12.315914518448231,29,32
46,4.062278523950606,5.295336875226529,6.561191717287587,3.0168380117252047,5.36085721946583,7.87189326243104,12.237078241257432,11,27
47,3.7365211812275017,4.811759485106726,5.938470453285873,2.5268579755110583,4.803649318514157,7.156413553341634,11.17586535152613,27,39
48,3.6972712161039727,4.890829863335851,6.0962233341500776,2.4485909079578585,4.758760746481728,7.185439658045004,7.609981534713534,22,42
49,3.959446312153736,5.078314453767531,6.171641635069195,2.7741485438439097,5.089262861837959,7.4482780043974675,13.304830940305209,28,28
50,3.7208445638664105,4.849943182131247,5.996572157840182,2.436830943378798,4.815710049808233,7.0754240528409085,5.003502352253816,5,34
51,3.801953837889565,4.933662832011458,6.047740987029298,2.72465989941771,4.9349381702804616,7.244377075390714,6.633380901745005,31,40
52,3.7995504197198233,4.892410565049715,5.979145961486963,2.808920995040885,4.978945175289292,7.206210604308204,3.139703199886166,27,35
53,3.7469755308893173,4.970054909996169,6.124959687163268,2.5721630810544083,4.945019916947643,7.1783560827831145,7.550995893629812,8,42
54,3.4547193966820235,4.6184800605907,5.726821150110101,2.313682972019802,4.6142993001895665,6.785418174213899,3.297836875325501,22,40
55,3.817722336293932,4.9217431627837485,6.05402211651972,2.5820244085584125,4.918451100951294,7.199342075588031,12.466552010965094,32,35
56,4.0332539843948165,5.166666987691677,6.308564488321391,2.8244932837868832,5.124415507687965,7.471159025738858,10.637695551568244,15,35
57,3.444312565216542,4.595228255162189,5.752235415793537,2.1829815223413016,4.446246795001754,6.7754175233824565,9.577950162033785,19,48
58,3.692017124961438,4.714559438112879,5.792614844990327,2.4589494031697328,4.699279532176429,6.998570690889373,8.714875359644447,28,32
59,4.026156152461928,5.162556501908858,6.2702742232221045,2.726684173859782,5.1366795672840055,7.524290323883287,13.820657814950438,22,26
60,3.8911825970523157,4.985048848457045,6.144535367576164,2.8211704929705452,5.00704745986097,7.249319754891805,7.986810116586586,15,31
61,3.5343239395894064,4.640611034820976,5.756571041673308,2.4638377141706966,4.728915906848252,6.9169321836654465,9.735467733966873,14,34
62,3.9852522396490744,5.02462868815215,6.04939662024433,2.6788130922923274,5.053574531029163,7.328378448686541,4.896425400562458,22,38
63,3.9394626499328282,5.095566870679974,6.149878102815274,2.656000291812615,5.01803526230484,7.43983919832291,8.075437422875055,24,34
64,4.098698820257432,5.21856019037822,6.318645479916394,2.903349360488158,5.194839272570581,7.506236056492872,9.391237526204646,27,29
65,3.721412730210678,4.79758128842219,5.917414114524128,2.4707979909396265,4.791200611388986,7.152465962072568,9.07466722445881,17,49
66,3.8159376792245254,5.175263272896531,6.5182610157633825,2.8637674993378255,5.315512332139527,7.620271729637067,7.657878742635021,24,26
67,3.5349822125709,4.867683113794704,6.252964397867225,2.5409742780430684,4.887005868243204,7.279448668911267,4.47357787454453,32,37
68,3.523674693494725,4.9048506317530975,6.254837629710515,2.6475642644433526,4.906127843087189,7.227762758371856,6.758592008317364,16,37
