run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,0,0,0,0,0,0,12.643378716026511,0,0
2,0,0,0,0,0,0,24.218060179018128,0,0
3,0,0,0,0,0,0,22.52934885733559,0,0
4,0,0,0,0,0,0,16.2991977852653,0,0
5,0,0,0,0,0,0,14.436427477298151,0,0
6,0,0,0,0,0,0,15.914516661284273,0,0
7,0,0,0,0,0,0,11.458137514131895,0,0
8,0,0,0,0,0,0,13.45907464565025,0,0
9,0,0,0,0,0,0,14.613157653844132,0,0
10,0,0,0,0,0,0,12.724184826268592,0,0
11,0,0,0,0,0,0,12.873233367739692,0,0
12,0,0,0,0,0,0,13.640553980208438,0,0
13,0,0,0,0,0,0,11.505268420626585,0,0
14,0,0,0,0,0,0,15.28941651718061,0,0
15,0,0,0,0,0,0,10.530611863517716,0,0
16,0,0,0,0,0,0,11.39553996598727,0,0
17,0,0,0,0,0,0,15.754292125736043,0,0
18,0,0,0,0,0,0,20.038975362776192,0,0
19,0,0,0,0,0,0,21.91987640494392,0,0
20,0,0,0,0,0,0,13.901952857865604,0,0
21,0,0,0,0,0,0,15.345008928487683,0,0
22,0,0,0,0,0,0,14.597090817649217,0,0
23,0,0,0,0,0,0,18.427513632887685,0,0
24,0,0,0,0,0,0,13.660073867497978,0,0
25,0,0,0,0,0,0,13.065436201521944,0,0
26,0,0,0,0,0,0,21.89105992038342,0,0
27,0,0,0,0,0,0,19.900856136045633,0,0
28,0,0,0,0,0,0,14.179972421248175,0,0
29,0,0,0,0,0,0,15.54098973512211,0,0
30,0,0,0,0,0,0,14.91885181935399,0,0
31,0,0,0,0,0,0,13.182076474940901,0,0
32,0,0,0,0,0,0,15.272799081872675,0,0
33,0,0,0,0,0,0,19.729600764257995,0,0
34,0,0,0,0,0,0,16.368375724620336,0,0
35,0,0,0,0,0,0,9.594505377407906,0,0
36,0,0,0,0,0,0,22.317090010745417,0,0
37,0,0,0,0,0,0,14.717451421669166,0,0
38,0,0,0,0,0,0,14.470562008070043,0,0
39,0,0,0,0,0,0,18.315045786393785,0,0
40,0,0,0,0,0,0,18.79008886747028,0,0
41,0,0,0,0,0,0,9.394719187120636,0,0
42,0,0,0,0,0,0,13.62842329909729,0,0
43,0,0,0,0,0,0,15.709769860556495,0,0
44,0,0,0,0,0,0,19.20843271000024,0,0
45,0,0,0,0,0,0,15.50090274271447,0,0
46,0,0,0,0,0,0,14.924528103472312,0,0
47,0,0,0,0,0,0,13.34595967778877,0,0
48,0,0,0,0,0,0,22.042498431600553,0,0
49,0,0,0,0,0,0,20.097765245042126,0,0
50,0,0,0,0,0,0,12.232182818335056,0,0
51,0,0,0,0,0,0,17.84170382231797,0,0
52,0,0,0,0,0,0,14.8485181078089,0,0
53,0,0,0,0,0,0,16.89730181236229,0,0
54,0,0,0,0,0,0,15.921833439208582,0,0
55,0,0,0,0,0,0,13.553381675328065,0,0
56,0,0,0,0,0,0,14.898626710592362,0,0
57,0,0,0,0,0,0,12.388958018384699,0,0
58,0,0,0,0,0,0,17.541946917216034,0,0
59,0,0,0,0,0,0,16.49010353691761,0,0
60,0,0,0,0,0,0,15.663726720971692,0,0
61,0,0,0,0,0,0,15.0882197923214,0,0
62,0,0,0,0,0,0,12.279035006994313,0,0
63,0,0,0,0,0,0,12.622553564514646,0,0
64,0,0,0,0,0,0,17.778022694744024,0,0
65,0,0,0,0,0,0,17.687725262723774,0,0
66,0,0,0,0,0,0,16.451424465165523,0,0
67,0,0,0,0,0,0,17.804416963194804,0,0
68,0,0,0,0,0,0,13.412546187952726,0,0
69,0,0,0,0,0,0,17.276894222590577,0,0
70,0,0,0,0,0,0,19.50099748528209,0,0
71,0,0,0,0,0,0,12.909152344363028,0,0
