run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,0,0,0,0,0,0,10.985479357854848,0,0
2,0,0,0,0,0,0,14.471582617415766,0,0
3,0,0,0,0,0,0,13.704081344054273,0,0
4,0,0,0,0,0,0,12.889459990908215,0,0
5,0,0,0,0,0,0,12.094153706905585,0,0
6,0,0,0,0,0,0,12.21551353547908,0,0
7,0,0,0,0,0,0,10.067703051480004,0,0
8,0,0,0,0,0,0,10.561074046727915,0,0
9,0,0,0,0,0,0,11.845263061537652,0,0
10,0,0,0,0,0,0,12.023022680370389,0,0
11,0,0,0,0,0,0,10.396146889805243,0,0
12,0,0,0,0,0,0,11.216666141588817,0,0
13,0,0,0,0,0,0,10.288896985115388,0,0
14,0,0,0,0,0,0,12.481895561543782,0,0
15,0,0,0,0,0,0,11.492669242456213,0,0
16,0,0,0,0,0,0,9.328849964354216,0,0
17,0,0,0,0,0,0,11.862948669417204,0,0
18,0,0,0,0,0,0,11.24457125565069,0,0
19,0,0,0,0,0,0,14.515201063543044,0,0
20,0,0,0,0,0,0,11.188925804844445,0,0
21,0,0,0,0,0,0,11.552523273717185,0,0
22,0,0,0,0,0,0,12.605639026799919,0,0
23,0,0,0,0,0,0,11.793111975098315,0,0
24,0,0,0,0,0,0,11.018832038206964,0,0
25,0,0,0,0,0,0,12.413393253270465,0,0
26,0,0,0,0,0,0,13.021640370238362,0,0
27,0,0,0,0,0,0,11.704341569104304,0,0
28,0,0,0,0,0,0,10.782714155310261,0,0
29,0,0,0,0,0,0,12.040187380734531,0,0
30,0,0,0,0,0,0,11.710953444082616,0,0
31,0,0,0,0,0,0,11.146247577270394,0,0
32,0,0,0,0,0,0,12.532526130478988,0,0
33,0,0,0,0,0,0,13.626178955986425,0,0
34,0,0,0,0,0,0,12.441975692785086,0,0
35,0,0,0,0,0,0,9.80577010762284,0,0
36,0,0,0,0,0,0,14.647504963446448,0,0
37,0,0,0,0,0,0,12.369289652308888,0,0
38,0,0,0,0,0,0,11.210582056490843,0,0
39,0,0,0,0,0,0,12.65692403249482,0,0
40,0,0,0,0,0,0,13.855804554470478,0,0
41,0,0,0,0,0,0,11.019145348479638,0,0
42,0,0,0,0,0,0,12.119439589599757,0,0
43,0,0,0,0,0,0,12.988951385642382,0,0
44,0,0,0,0,0,0,13.052646990731345,0,0
45,0,0,0,0,0,0,12.912686530751426,0,0
46,0,0,0,0,0,0,14.133924931458285,0,0
47,0,0,0,0,0,0,10.441676521415326,0,0
48,0,0,0,0,0,0,14.467653965767015,0,0
49,0,0,0,0,0,0,13.513367251901837,0,0
50,0,0,0,0,0,0,10.812182151456907,0,0
51,0,0,0,0,0,0,12.259880858213744,0,0
52,0,0,0,0,0,0,11.635499257268123,0,0
53,0,0,0,0,0,0,11.802117944787753,0,0
54,0,0,0,0,0,0,10.738755856461747,0,0
55,0,0,0,0,0,0,11.62877139936662,0,0
56,0,0,0,0,0,0,11.397527654098301,0,0
57,0,0,0,0,0,0,14.973026866630017,0,0
58,0,0,0,0,0,0,13.132594441431117,0,0
59,0,0,0,0,0,0,12.485934953966854,0,0
60,0,0,0,0,0,0,12.414272658010423,0,0
61,0,0,0,0,0,0,11.40047640922279,0,0
62,0,0,0,0,0,0,12.82901162324029,0,0
63,0,0,0,0,0,0,12.777493199937343,0,0
64,0,0,0,0,0,0,12.007038277488128,0,0
65,0,0,0,0,0,0,11.844621817976591,0,0
66,0,0,0,0,0,0,12.58056978606621,0,0
67,0,0,0,0,0,0,10.090827577834826,0,0
68,0,0,0,0,0,0,10.6052718759029,0,0
69,0,0,0,0,0,0,11.661160141625734,0,0
70,0,0,0,0,0,0,13.180361189200582,0,0
71,0,0,0,0,0,0,11.163660937745211,0,0
72,0,0,0,0,0,0,11.591320787051215,0,0
73,0,0,0,0,0,0,12.367412819429898,0,0
74,0,0,0,0,0,0,12.0635354899823,0,0
75,0,0,0,0,0,0,11.935322220048551,0,0
76,0,0,0,0,0,0,11.451716055765612,0,0
77,0,0,0,0,0,0,12.277473533562766,0,0
78,0,0,0,0,0,0,13.604619368585274,0,0
79,0,0,0,0,0,0,10.388426479337069,0,0
80,0,0,0,0,0,0,13.461612860848795,0,0
81,0,0,0,0,0,0,10.298866712976231,0,0
82,0,0,0,0,0,0,11.793824567160813,0,0
83,0,0,0,0,0,0,13.446161326299574,0,0
84,0,0,0,0,0,0,11.595567392827306,0,0
85,0,0,0,0,0,0,11.739584681926589,0,0
86,0,0,0,0,0,0,11.597458117306184,0,0
87,0,0,0,0,0,0,11.165444679457186,0,0
88,0,0,0,0,0,0,12.00636702504616,0,0
89,0,0,0,0,0,0,12.346063697760746,0,0
90,0,0,0,0,0,0,11.078559444111463,0,0
91,0,0,0,0,0,0,10.848743515741011,0,0
92,0,0,0,0,0,0,11.787698978757785,0,0
93,0,0,0,0,0,0,11.58038480813595,0,0
94,0,0,0,0,0,0,10.6625476296137,0,0
95,0,0,0,0,0,0,10.787931993476693,0,0
96,0,0,0,0,0,0,12.256637400265983,0,0
97,0,0,0,0,0,0,9.843434448198401,0,0
98,0,0,0,0,0,0,12.097932149270248,0,0
99,0,0,0,0,0,0,12.449488462642602,0,0
100,0,0,0,0,0,0,10.290729091964488,0,0
101,0,0,0,0,0,0,10.878111993455164,0,0
102,0,0,0,0,0,0,12.99401089715592,0,0
103,0,0,0,0,0,0,14.95429790172097,0,0
104,0,0,0,0,0,0,12.231303380040188,0,0
105,0,0,0,0,0,0,10.941586289633724,0,0
106,0,0,0,0,0,0,14.45374678068951,0,0
107,0,0,0,0,0,0,11.34660588245766,0,0
108,0,0,0,0,0,0,11.24690386302617,0,0
109,0,0,0,0,0,0,13.06323190486552,0,0
110,0,0,0,0,0,0,14.720743534407521,0,0
111,0,0,0,0,0,0,10.724423023037874,0,0
112,0,0,0,0,0,0,10.617270100936468,0,0
113,0,0,0,0,0,0,10.527557240709122,0,0
114,0,0,0,0,0,0,11.127701945680727,0,0
115,0,0,0,0,0,0,11.637631334161002,0,0
116,0,0,0,0,0,0,11.3614852034506,0,0
117,0,0,0,0,0,0,11.022824633979258,0,0
118,0,0,0,0,0,0,9.618892750067879,0,0
119,0,0,0,0,0,0,11.0783485728364,0,0
120,0,0,0,0,0,0,13.7900715136753,0,0
121,0,0,0,0,0,0,12.961255080384689,0,0
122,0,0,0,0,0,0,11.472378368570329,0,0
123,0,0,0,0,0,0,11.000636631410819,0,0
124,0,0,0,0,0,0,12.96426185906261,0,0
125,0,0,0,0,0,0,11.466705502805343,0,0
126,0,0,0,0,0,0,11.485118152418117,0,0
127,0,0,0,0,0,0,13.057944274555194,0,0
128,0,0,0,0,0,0,9.98094810284883,0,0
129,0,0,0,0,0,0,12.168691999148109,0,0
130,0,0,0,0,0,0,12.66535848718648,0,0
131,0,0,0,0,0,0,11.333616558551437,0,0
132,0,0,0,0,0,0,11.894894081164729,0,0
133,0,0,0,0,0,0,11.254422071549701,0,0
134,0,0,0,0,0,0,11.90808603513746,0,0
135,0,0,0,0,0,0,11.424748078633709,0,0
136,0,0,0,0,0,0,11.131865343648572,0,0
137,0,0,0,0,0,0,11.265126233964146,0,0
138,0,0,0,0,0,0,11.562449929624739,0,0
139,0,0,0,0,0,0,11.232818218502072,0,0
140,0,0,0,0,0,0,11.965102516224118,0,0
141,0,0,0,0,0,0,12.892580280199713,0,0
142,0,0,0,0,0,0,16.067421298172093,0,0
143,0,0,0,0,0,0,11.038188069857053,0,0
144,0,0,0,0,0,0,13.019359038859795,0,0
145,0,0,0,0,0,0,12.550847881221369,0,0
146,0,0,0,0,0,0,12.696482875330457,0,0
147,0,0,0,0,0,0,11.609649457409672,0,0
148,0,0,0,0,0,0,12.065999992787152,0,0
149,0,0,0,0,0,0,11.927747632765907,0,0
150,0,0,0,0,0,0,13.28465778621886,0,0
151,0,0,0,0,0,0,9.218937476878548,0,0
152,0,0,0,0,0,0,11.691310412535705,0,0
153,0,0,0,0,0,0,12.410644699025434,0,0
154,0,0,0,0,0,0,9.735194587987039,0,0
155,0,0,0,0,0,0,12.474537239732562,0,0
156,0,0,0,0,0,0,12.557339155498347,0,0
157,0,0,0,0,0,0,11.140227014477443,0,0
158,0,0,0,0,0,0,12.733326055813272,0,0
159,0,0,0,0,0,0,10.877009173090453,0,0
160,0,0,0,0,0,0,11.36833004652952,0,0
161,0,0,0,0,0,0,12.407370658291352,0,0
162,0,0,0,0,0,0,12.332396636139048,0,0
163,0,0,0,0,0,0,11.22768496864494,0,0
164,0,0,0,0,0,0,12.012571850404878,0,0
165,0,0,0,0,0,0,12.846645268412836,0,0
166,0,0,0,0,0,0,12.803647873245552,0,0
167,0,0,0,0,0,0,10.775987831897954,0,0
168,0,0,0,0,0,0,10.020044251499037,0,0
169,0,0,0,0,0,0,12.9551798708451,0,0
170,0,0,0,0,0,0,13.302392388389817,0,0
171,0,0,0,0,0,0,12.020675234258182,0,0
172,0,0,0,0,0,0,10.650732497458712,0,0
173,0,0,0,0,0,0,12.201857575226313,0,0
174,0,0,0,0,0,0,11.498257817173547,0,0
175,0,0,0,0,0,0,12.832856975489916,0,0
176,0,0,0,0,0,0,13.064544813379126,0,0
177,0,0,0,0,0,0,12.14118128734668,0,0
178,0,0,0,0,0,0,11.887100389442347,0,0
179,0,0,0,0,0,0,10.697111432649447,0,0
180,0,0,0,0,0,0,13.582157912097953,0,0
181,0,0,0,0,0,0,13.406809958504802,0,0
182,0,0,0,0,0,0,12.746785485482276,0,0
183,0,0,0,0,0,0,11.337525595116558,0,0
184,0,0,0,0,0,0,11.161449523459424,0,0
185,0,0,0,0,0,0,12.141242048923345,0,0
186,0,0,0,0,0,0,11.588660040524065,0,0
187,0,0,0,0,0,0,10.713572508250554,0,0
188,0,0,0,0,0,0,10.393285660004857,0,0
189,0,0,0,0,0,0,11.974729612386787,0,0
190,0,0,0,0,0,0,13.938890494777533,0,0
191,0,0,0,0,0,0,11.58757331766247,0,0
192,0,0,0,0,0,0,10.860848662054797,0,0
193,0,0,0,0,0,0,11.864233141294198,0,0
194,0,0,0,0,0,0,13.204581942518903,0,0
195,0,0,0,0,0,0,11.831850393361941,0,0
196,0,0,0,0,0,0,16.23055682288333,0,0
197,0,0,0,0,0,0,11.09293901763644,0,0
198,0,0,0,0,0,0,13.897689146892453,0,0
199,0,0,0,0,0,0,12.144416123844447,0,0
200,0,0,0,0,0,0,11.75545183584581,0,0
201,0,0,0,0,0,0,13.11173820286567,0,0
202,0,0,0,0,0,0,12.628358833441162,0,0
203,0,0,0,0,0,0,11.178738426893407,0,0
