run,init_q25,init_med,init_q75,final_q25,final_med,final_q75,landing_value,landing_i,landing_j
1,0,0,0,0,0,0,13.645422041893148,0,0
2,0,0,0,0,0,0,14.471582617415766,0,0
3,0,0,0,0,0,0,13.704081344054273,0,0
4,0,0,0,0,0,0,13.514713907298958,0,0
5,0,0,0,0,0,0,17.287840954127347,0,0
6,0,0,0,0,0,0,13.665438607237261,0,0
7,0,0,0,0,0,0,12.783190027660314,0,0
8,0,0,0,0,0,0,14.642179427878848,0,0
9,0,0,0,0,0,0,14.248948256452902,0,0
10,0,0,0,0,0,0,12.931713225416974,0,0
11,0,0,0,0,0,0,12.98206591333642,0,0
12,0,0,0,0,0,0,12.36423917552302,0,0
13,0,0,0,0,0,0,13.636746784071896,0,0
14,0,0,0,0,0,0,13.440873791824401,0,0
15,0,0,0,0,0,0,13.277944634545516,0,0
16,0,0,0,0,0,0,14.543481034196628,0,0
17,0,0,0,0,0,0,12.56840928740485,0,0
18,0,0,0,0,0,0,13.374079087422547,0,0
19,0,0,0,0,0,0,14.515201063543044,0,0
20,0,0,0,0,0,0,12.990366693003667,0,0
21,0,0,0,0,0,0,14.759327656975575,0,0
22,0,0,0,0,0,0,12.605639026799919,0,0
23,0,0,0,0,0,0,11.96090328619893,0,0
24,0,0,0,0,0,0,13.741630896405496,0,0
25,0,0,0,0,0,0,13.067462451333608,0,0
26,0,0,0,0,0,0,14.30529700900315,0,0
27,0,0,0,0,0,0,12.842963237054814,0,0
28,0,0,0,0,0,0,13.910283560352543,0,0
29,0,0,0,0,0,0,12.96038688133737,0,0
30,0,0,0,0,0,0,13.301680102664635,0,0
31,0,0,0,0,0,0,12.81324768729337,0,0
32,0,0,0,0,0,0,15.558988533694887,0,0
33,0,0,0,0,0,0,13.626178955986425,0,0
34,0,0,0,0,0,0,12.659396529628967,0,0
35,0,0,0,0,0,0,13.366131965158647,0,0
36,0,0,0,0,0,0,14.854394398465386,0,0
37,0,0,0,0,0,0,14.185914788201469,0,0
38,0,0,0,0,0,0,13.186608785732549,0,0
39,0,0,0,0,0,0,13.029794061472476,0,0
40,0,0,0,0,0,0,14.314746724435828,0,0
41,0,0,0,0,0,0,13.436748161020898,0,0
42,0,0,0,0,0,0,13.303238048899402,0,0
43,0,0,0,0,0,0,12.988951385642382,0,0
44,0,0,0,0,0,0,13.270712953474522,0,0
45,0,0,0,0,0,0,15.222290319956075,0,0
46,0,0,0,0,0,0,14.133924931458285,0,0
47,0,0,0,0,0,0,13.213576771310638,0,0
48,0,0,0,0,0,0,14.467653965767015,0,0
49,0,0,0,0,0,0,13.513367251901837,0,0
50,0,0,0,0,0,0,12.015772420202367,0,0
51,0,0,0,0,0,0,13.64058911588081,0,0
